loggingTime(txt)|accelerometerTimestamp_sinceReboot(s)|accelerometerAccelerationX(G)|accelerometerAccelerationY(G)|accelerometerAccelerationZ(G)|motionTimestamp_sinceReboot(s)|motionYaw(rad)|motionRoll(rad)|motionPitch(rad)|motionRotationRateX(rad/s)|motionRotationRateY(rad/s)|motionRotationRateZ(rad/s)|motionUserAccelerationX(G)|motionUserAccelerationY(G)|motionUserAccelerationZ(G)|motionAttitudeReferenceFrame(txt)|motionQuaternionX(R)|motionQuaternionY(R)|motionQuaternionZ(R)|motionQuaternionW(R)|motionGravityX(G)|motionGravityY(G)|motionGravityZ(G)|motionMagneticFieldX(µT)|motionMagneticFieldY(µT)|motionMagneticFieldZ(µT)|motionHeading(°)|motionMagneticFieldCalibrationAccuracy(Z)|label
2021-04-14 20:34:43.025 +0100|79532.132466|-0.132614|-0.04393|-1.04039|79532.107505|-0.954702|-0.150854|0.078487|-0.00372|-0.109653|-0.08863|-0.019493|0.046119|-0.042202|XArbitraryZVertical|0.000155|-0.084854|-0.460395|0.88365|-0.149819|-0.078407|-0.9856|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-14 20:34:43.037 +0100|79532.152427|-0.142029|-0.056778|-0.992859|79532.127466|-0.957674|-0.148751|0.080067|0.150081|0.074556|-0.141435|-0.074136|0.118998|-0.017782|XArbitraryZVertical|0.001214|-0.084286|-0.461745|0.882999|-0.147728|-0.079981|-0.985789|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-14 20:34:43.039 +0100|79532.172388|-0.126999|-0.061966|-0.96637|79532.147427|-0.9602|-0.147732|0.083041|0.103438|-0.016292|-0.153042|0.035008|0.03456|-0.028705|XArbitraryZVertical|0.00266|-0.084519|-0.462928|0.882353|-0.146688|-0.082946|-0.985699|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-14 20:34:43.041 +0100|79532.192349|-0.122833|-0.088867|-0.95108|79532.167388|-0.962889|-0.147189|0.084686|0.116236|-0.004014|-0.137055|0.000822|0.03533|0.0067|XArbitraryZVertical|0.0034|-0.08466|-0.464151|0.881694|-0.146132|-0.084585|-0.985642|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-14 20:34:43.061 +0100|79532.21231|-0.109589|-0.096619|-0.944214|79532.187349|-0.964924|-0.147775|0.08576|0.062433|-0.047528|-0.092882|0.02815|0.001579|0.029381|XArbitraryZVertical|0.003652|-0.085169|-0.465074|0.881158|-0.146697|-0.085655|-0.985466|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-14 20:34:43.081 +0100|79532.232271|-0.114685|-0.082901|-0.934891|79532.20731|-0.965816|-0.149674|0.084869|0.017131|-0.057533|-0.01899|0.031726|-0.012156|0.041993|XArbitraryZVertical|0.002778|-0.085802|-0.465449|0.880902|-0.148579|-0.084767|-0.985261|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-14 20:34:43.101 +0100|79532.252232|-0.137924|-0.083588|-0.941879|79532.227271|-0.965474|-0.150569|0.084442|0.039983|-0.091255|0.060524|0.038594|-0.011926|0.045176|XArbitraryZVertical|0.002396|-0.086097|-0.465289|0.880958|-0.149466|-0.084341|-0.985163|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-14 20:34:43.121 +0100|79532.272193|-0.121765|-0.09935|-0.980682|79532.247232|-0.963338|-0.15235|0.084559|0.056594|-0.068015|0.134298|0.017734|0.00882|0.042076|XArbitraryZVertical|0.002126|-0.086906|-0.464353|0.881373|-0.151219|-0.084458|-0.984886|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-14 20:34:43.141 +0100|79532.292154|-0.153412|-0.085403|-1.003159|79532.267193|-0.959949|-0.153441|0.084191|-0.005786|-0.075852|0.207524|0.027175|-0.020126|0.026072|XArbitraryZVertical|0.001858|-0.087299|-0.462851|0.882125|-0.152298|-0.084091|-0.984751|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-14 20:34:43.161 +0100|79532.312115|-0.163437|-0.046326|-1.028824|79532.287154|-0.955655|-0.154958|0.082425|-0.127391|-0.084828|0.248104|0.018911|-0.017552|-0.011369|XArbitraryZVertical|0.000913|-0.087564|-0.460914|0.883114|-0.153815|-0.082332|-0.984664|0.0|0.0|0.0|-1.0|-1.0|3
