loggingTime(txt)|accelerometerTimestamp_sinceReboot(s)|accelerometerAccelerationX(G)|accelerometerAccelerationY(G)|accelerometerAccelerationZ(G)|motionTimestamp_sinceReboot(s)|motionYaw(rad)|motionRoll(rad)|motionPitch(rad)|motionRotationRateX(rad/s)|motionRotationRateY(rad/s)|motionRotationRateZ(rad/s)|motionUserAccelerationX(G)|motionUserAccelerationY(G)|motionUserAccelerationZ(G)|motionAttitudeReferenceFrame(txt)|motionQuaternionX(R)|motionQuaternionY(R)|motionQuaternionZ(R)|motionQuaternionW(R)|motionGravityX(G)|motionGravityY(G)|motionGravityZ(G)|motionMagneticFieldX(µT)|motionMagneticFieldY(µT)|motionMagneticFieldZ(µT)|motionHeading(°)|motionMagneticFieldCalibrationAccuracy(Z)|label
2021-04-22 22:16:05.141 +0100|141521.692191875|0.0348052978515625|-0.15203857421875|-0.996856689453125|141521.672231875|0.1137313612793556|-0.0005837215529494269|0.1655169681599878|-0.0991290882229805|-0.08329780399799347|0.07696583122014999|0.0002090847701765597|0.01237371563911438|-0.006220698356628418|XArbitraryZVertical|0.08254695154890893|0.004407821611933934|0.05661642526407985|0.9949679704290911|-0.0005757439648732543|-0.1647622585296631|-0.9863331317901611|0|0|0|-1|-1|3
2021-04-22 22:16:05.155 +0100|141521.712151875|-0.0358734130859375|-0.14971923828125|-0.98736572265625|141521.692191875|0.114078606356591|-0.0007382536554813729|0.1646552063986073|-0.06928013265132904|-0.04946281760931015|0.01051969733089209|0.01105802040547132|0.01990073919296265|-0.006124973297119141|XArbitraryZVertical|0.08212186026194181|0.004320784178314946|0.05678498018364304|0.9949938949719235|-0.0007282686419785023|-0.1639122068881989|-0.9864746332168579|0|0|0|-1|-1|3
2021-04-22 22:16:05.156 +0100|141521.732111875|0.0135955810546875|-0.1425933837890625|-0.999053955078125|141521.712151875|0.1142397954784194|-0.001707238430556961|0.1646862943232749|-0.03850441053509712|0.02301500365138054|0.003480518236756325|-0.02907802909612656|0.01678809523582458|-0.002591192722320557|XArbitraryZVertical|0.08216450908281837|0.00384622142052317|0.05682528426904592|0.9949901389890069|-0.001684138434939086|-0.1639428734779358|-0.9864683747291565|0|0|0|-1|-1|3
2021-04-22 22:16:05.170 +0100|141521.752070875|0.00604248046875|-0.1737060546875|-0.9954681396484375|141521.732111875|0.1140205557984582|-0.0011767684042629|0.1635959116281888|-0.003207257715985179|-0.03100375644862652|-0.01023458316922188|0.02143953740596771|0.01842842996120453|-0.01081985235214233|XArbitraryZVertical|0.08160741736160994|0.00407013667125275|0.05674087360577496|0.9950398506905483|-0.001161055988632143|-0.1628671437501907|-0.9866473078727722|0|0|0|-1|-1|3
2021-04-22 22:16:05.190 +0100|141521.772030875|-3.0517578125e-05|-0.1550140380859375|-0.99310302734375|141521.752070875|0.1141529011656653|-0.002328057737817335|0.1633353536751324|-0.06397228688001633|-0.04134273529052734|0.003425124334171414|0.005150015465915203|-0.002016037702560425|-0.008231222629547119|XArbitraryZVertical|0.08151020580697294|0.00349533015216436|0.05676049140756127|0.9950488504065015|-0.002297070110216737|-0.1626100689172745|-0.9866877198219299|0|0|0|-1|-1|3
2021-04-22 22:16:05.211 +0100|141521.791990875|0.009521484375|-0.14105224609375|-0.9785614013671875|141521.772030875|0.1141449867712559|-0.003543700625280251|0.1609794497066802|-0.1189477369189262|-0.04419135674834251|0.005087114404886961|0.002398794516921043|0.001564115285873413|-0.0076712965965271|XArbitraryZVertical|0.08037254480571711|0.002823055027209859|0.05671451947641431|0.9951461253473044|-0.003497875994071364|-0.1602850705385208|-0.9870645403862|0|0|0|-1|-1|3
2021-04-22 22:16:05.230 +0100|141521.811950875|-0.000946044921875|-0.13885498046875|-0.9895782470703125|141521.791990875|0.1143075328311308|-0.004593158465516617|0.1585271283344907|-0.08808696269989014|-0.05022645369172096|0.001689542550593615|0.01599445007741451|0.001843839883804321|0.007347762584686279|XArbitraryZVertical|0.07918186377423886|0.002237364456484013|0.05676160518972024|0.9952404182593901|-0.004535548388957977|-0.157863974571228|-0.9874504804611206|0|0|0|-1|-1|3
2021-04-22 22:16:05.250 +0100|141521.831910875|-0.00286865234375|-0.141632080078125|-1.008377075195312|141521.811950875|0.1143674758204873|-0.005412475529059861|0.1576518927552029|0.02804035879671574|-0.04572821408510208|-0.002006214577704668|0.005573760252445936|0.02577504515647888|-0.001948416233062744|XArbitraryZVertical|0.07876951964730254|0.001807002777893227|0.0567621423706318|0.9952740349530094|-0.005345327313989401|-0.1569996476173401|-0.9875841736793518|0|0|0|-1|-1|3
2021-04-22 22:16:05.270 +0100|141521.851869875|-0.0067138671875|-0.1673583984375|-1.008316040039062|141521.831910875|0.1141789307248534|-0.005958942550272949|0.1585820629668966|0.05409399792551994|-0.04029099643230438|-0.004801025148481131|0.002770893275737762|0.02530506253242493|-0.0147780179977417|XArbitraryZVertical|0.07924804559573004|0.001554197444797069|0.05664332016239002|0.9952431621953093|-0.005884136073291302|-0.1579182147979736|-0.9874346852302551|0|0|0|-1|-1|3
2021-04-22 22:16:05.290 +0100|141521.871829875|0.0009002685546875|-0.146148681640625|-1.008163452148438|141521.851869875|0.1140243168251301|-0.00665778172956136|0.1588359635959789|-0.06541772186756134|-0.05439270287752151|-0.0105775985866785|0.004223622381687164|-0.009112194180488586|-0.02246713638305664|XArbitraryZVertical|0.07939426996935413|0.001207556574268356|0.05653769338072087|0.9952379786013493|-0.006573925260454416|-0.1581689268350601|-0.9873901605606079|0|0|0|-1|-1|3
