loggingTime(txt)|accelerometerTimestamp_sinceReboot(s)|accelerometerAccelerationX(G)|accelerometerAccelerationY(G)|accelerometerAccelerationZ(G)|motionTimestamp_sinceReboot(s)|motionYaw(rad)|motionRoll(rad)|motionPitch(rad)|motionRotationRateX(rad/s)|motionRotationRateY(rad/s)|motionRotationRateZ(rad/s)|motionUserAccelerationX(G)|motionUserAccelerationY(G)|motionUserAccelerationZ(G)|motionAttitudeReferenceFrame(txt)|motionQuaternionX(R)|motionQuaternionY(R)|motionQuaternionZ(R)|motionQuaternionW(R)|motionGravityX(G)|motionGravityY(G)|motionGravityZ(G)|motionMagneticFieldX(µT)|motionMagneticFieldY(µT)|motionMagneticFieldZ(µT)|motionHeading(°)|motionMagneticFieldCalibrationAccuracy(Z)|label
2021-04-09 10:22:28.206 +0100|29521.345183|-0.250977|-0.10379|-0.947906|29521.325221|0.044915|-0.26772|0.105058|0.069701|-0.083091|-0.009259|-0.030367|-0.005028|0.035262|XArbitraryZVertical|0.055015|-0.132075|0.015219|0.989595|-0.263075|-0.104865|-0.959059|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.233 +0100|29521.365145|-0.254715|-0.097107|-0.955566|29521.345183|0.045282|-0.268019|0.10514|-0.038572|-0.014698|0.016114|-0.011834|-0.017825|0.016819|XArbitraryZVertical|0.055082|-0.132211|0.015386|0.989571|-0.263359|-0.104947|-0.958973|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.235 +0100|29521.385107|-0.269623|-0.121887|-0.949692|29521.365145|0.045057|-0.269332|0.10529|-0.007398|-0.087236|-0.010651|0.022457|0.02096|0.003105|XArbitraryZVertical|0.055151|-0.132865|0.015228|0.989482|-0.264614|-0.105096|-0.958611|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.238 +0100|29521.405069|-0.260086|-0.105255|-0.958481|29521.385107|0.04479|-0.270208|0.104389|-0.039453|-0.04482|0.004197|-0.005274|-0.022539|0.011738|XArbitraryZVertical|0.054695|-0.133318|0.015133|0.989447|-0.265478|-0.1042|-0.958469|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.258 +0100|29521.425031|-0.272903|-0.117264|-0.96637|29521.405069|0.044476|-0.271128|0.102883|-0.026098|-0.061528|-0.019192|0.005049|-0.001118|0.002015|XArbitraryZVertical|0.053936|-0.133804|0.015055|0.989425|-0.266402|-0.102702|-0.958375|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.278 +0100|29521.444993|-0.276978|-0.097534|-0.968597|29521.444993|0.043038|-0.273478|0.101773|-0.067737|-0.038041|-0.037842|-0.007073|-0.001383|-0.006576|XArbitraryZVertical|0.053307|-0.135021|0.014357|0.989304|-0.268684|-0.101598|-0.957855|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.298 +0100|29521.464955|-0.278656|-0.09317|-0.979462||||||||||||||||||||||||3
2021-04-09 10:22:28.318 +0100|29521.484917|-0.284378|-0.107666|-0.982025|29521.464955|0.041914|-0.274196|0.101449|-0.038894|-0.043296|-0.052662|-0.009062|0.007968|-0.026574|XArbitraryZVertical|0.053076|-0.135411|0.013804|0.989271|-0.269381|-0.101275|-0.957694|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.338 +0100|29521.504879|-0.287018|-0.106812|-0.979263|29521.484917|0.040649|-0.274548|0.101117|-0.051131|-0.017382|-0.051871|-0.014743|-0.001654|-0.022304|XArbitraryZVertical|0.052829|-0.135623|0.013192|0.989263|-0.269727|-0.100945|-0.957631|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.358 +0100|29521.524841|-0.275543|-0.074631|-0.972351|29521.504879|0.039043|-0.274323|0.100366|-0.070716|0.014412|-0.058697|-0.020279|-0.00881|-0.018966|XArbitraryZVertical|0.052347|-0.135564|0.012455|0.989307|-0.269532|-0.100198|-0.957765|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.378 +0100|29521.544803|-0.272308|-0.067612|-0.959457|29521.524841|0.037899|-0.27401|0.099859|-0.017832|0.007516|-0.048428|-0.007747|0.01925|-0.016376|XArbitraryZVertical|0.052017|-0.135445|0.011932|0.989347|-0.269246|-0.099693|-0.957897|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.398 +0100|29521.564765|-0.269867|-0.102264|-0.961105|29521.544803|0.037213|-0.273989|0.100416|0.029444|0.000803|-0.038862|-0.002946|0.02751|-0.015493|XArbitraryZVertical|0.052246|-0.135446|0.011555|0.989339|-0.269211|-0.100247|-0.95785|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.418 +0100|29521.584727|-0.272858|-0.119858|-0.95491|29521.564765|0.036544|-0.273926|0.101122|0.010179|0.001041|-0.0475|-0.00301|0.009963|-0.006359|XArbitraryZVertical|0.052549|-0.135423|0.011177|0.98933|-0.269132|-0.10095|-0.957798|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.438 +0100|29521.604689|-0.266129|-0.094269|-0.942322|29521.584727|0.035413|-0.273875|0.100864|-0.07052|0.013278|-0.05222|-0.002869|-0.019301|0.002286|XArbitraryZVertical|0.052345|-0.135431|0.010637|0.989346|-0.269089|-0.100693|-0.957837|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.458 +0100|29521.624651|-0.27269|-0.096481|-0.951675|29521.604689|0.034194|-0.273738|0.099902|-0.043618|-0.002902|-0.040658|-0.000258|-0.005442|-4.1e-05|XArbitraryZVertical|0.051786|-0.135406|0.010104|0.989384|-0.268984|-0.099736|-0.957967|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.478 +0100|29521.644613|-0.279861|-0.096603|-0.943176|29521.624651|0.033242|-0.273859|0.099103|-0.015041|-0.01916|-0.041199|-0.003081|0.009419|0.008716|XArbitraryZVertical|0.051327|-0.1355|0.009684|0.9894|-0.269122|-0.098941|-0.958011|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.498 +0100|29521.664575|-0.281036|-0.099579|-0.942978|29521.644613|0.032213|-0.274138|0.098455|-0.041591|-0.010519|-0.052015|-0.0089|0.001327|0.015202|XArbitraryZVertical|0.050938|-0.135672|0.009213|0.989401|-0.269406|-0.098296|-0.957997|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.518 +0100|29521.684537|-0.273911|-0.08786|-0.93573|29521.664575|0.031|-0.274331|0.098117|-0.041362|-0.011421|-0.047227|-0.011193|-0.004395|0.009628|XArbitraryZVertical|0.050689|-0.135802|0.008631|0.989401|-0.2696|-0.09796|-0.957977|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.538 +0100|29521.704499|-0.271698|-0.098907|-0.931778|29521.684537|0.030011|-0.274592|0.098057|-0.022033|-0.026923|-0.043514|-0.00641|0.009889|0.018688|XArbitraryZVertical|0.050594|-0.135957|0.008139|0.989389|-0.269851|-0.0979|-0.957912|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.558 +0100|29521.724461|-0.281021|-0.092163|-0.920242|29521.704499|0.028939|-0.275121|0.097629|-0.029048|-0.037009|-0.057986|-0.00023|-0.001676|0.025437|XArbitraryZVertical|0.050311|-0.13625|0.007625|0.989367|-0.27037|-0.097474|-0.95781|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.578 +0100|29521.744422|-0.275558|-0.116959|-0.907349|29521.724461|0.02739|-0.275975|0.097195|-0.06371|-0.048746|-0.077037|-0.005702|0.005597|0.035011|XArbitraryZVertical|0.049993|-0.136716|0.006867|0.989324|-0.271199|-0.097042|-0.957619|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.598 +0100|29521.764384|-0.273376|-0.104553|-0.897385|29521.744422|0.025123|-0.277153|0.095817|-0.144174|-0.070224|-0.099478|-0.0064|-0.013489|0.047514|XArbitraryZVertical|0.049161|-0.137368|0.005812|0.989282|-0.272363|-0.095671|-0.957426|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.618 +0100|29521.784346|-0.280319|-0.092972|-0.85759|29521.764384|0.02218|-0.278761|0.093052|-0.175902|-0.099169|-0.100661|0.000399|-0.018882|0.06112|XArbitraryZVertical|0.047595|-0.13826|0.004509|0.989242|-0.273974|-0.092918|-0.957238|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.654 +0100|29521.804308|-0.302917|-0.212509|-0.847885|29521.804308|0.015452|-0.283826|0.088078|-0.365684|-0.149045|-0.199074|-0.01758|-0.1113|0.101946|XArbitraryZVertical|0.044672|-0.140959|0.001414|0.989006|-0.278945|-0.087964|-0.95627|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:22:28.658 +0100|29521.82427|-0.307236|-0.196396|-0.773834||||||||||||||||||||||||3
