loggingTime(txt)|accelerometerTimestamp_sinceReboot(s)|accelerometerAccelerationX(G)|accelerometerAccelerationY(G)|accelerometerAccelerationZ(G)|motionTimestamp_sinceReboot(s)|motionYaw(rad)|motionRoll(rad)|motionPitch(rad)|motionRotationRateX(rad/s)|motionRotationRateY(rad/s)|motionRotationRateZ(rad/s)|motionUserAccelerationX(G)|motionUserAccelerationY(G)|motionUserAccelerationZ(G)|motionAttitudeReferenceFrame(txt)|motionQuaternionX(R)|motionQuaternionY(R)|motionQuaternionZ(R)|motionQuaternionW(R)|motionGravityX(G)|motionGravityY(G)|motionGravityZ(G)|motionMagneticFieldX(µT)|motionMagneticFieldY(µT)|motionMagneticFieldZ(µT)|motionHeading(°)|motionMagneticFieldCalibrationAccuracy(Z)|label
2021-04-08 19:40:14.302 +0100|18118.0781445|0.251373291015625|-0.344940185546875|-0.9742431640625|18118.0731545|0.1401726799218784|0.1263637920541801|0.2208272608176001|0.1432933956384659|0.03276956081390381|0.05409112945199013|-0.1022920981049538|0.2352884411811829|-0.02293860912322998|XArbitraryZVertical|0.1053048784878636|0.07030236751536692|0.07640392212068753|0.9890050670144057|0.1229673847556114|-0.219036877155304|-0.9679369330406189|0|0|0|-1|-1|3
2021-04-08 19:40:14.314 +0100|18118.0981055|0.1096343994140625|-0.2210540771484375|-0.9412689208984375|18118.0931155|0.1399169290781608|0.1239704999191474|0.2208753712110003|-0.08530137687921524|-0.1964193135499954|-0.02339594066143036|0.1037919819355011|-0.1328744441270828|0.003557085990905762|XArbitraryZVertical|0.1054288792470944|0.06910684951373548|0.07615266107551442|0.9890955514430171|0.1206491738557816|-0.2190838158130646|-0.9682179689407349|0|0|0|-1|-1|3
2021-04-08 19:40:14.315 +0100|18118.1180665|0.0828094482421875|-0.16131591796875|-0.9326019287109375|18118.1130755|0.1403861922897682|0.1222457303354447|0.2201112727173194|0.02470920979976654|0.04592392593622208|0.05316159874200821|-0.03869278728961945|0.03994867205619812|0.03373003005981445|XArbitraryZVertical|0.1051002355786038|0.06825457868342479|0.07627360831006419|0.9891803065246068|0.1189994215965271|-0.218338206410408|-0.9685904979705811|0|0|0|-1|-1|3
2021-04-08 19:40:14.317 +0100|18118.138025375|0.15399169921875|-0.2195892333984375|-0.949462890625|18118.133035375|0.141831800143506|0.1234796264534352|0.2214832997448364|0.07818884402513504|0.06313013285398483|0.09129220247268677|-0.01366674154996872|0.03269670903682709|0.02763849496841431|XArbitraryZVertical|0.1056825140745597|0.06898432262372269|0.07708998725524455|0.9890043383356223|0.1201574578881264|-0.2196769267320633|-0.9681447148323059|0|0|0|-1|-1|3
2021-04-08 19:40:14.337 +0100|18118.157986375|0.1349029541015625|-0.204132080078125|-0.9703216552734375|18118.152996375|0.1434878758701792|0.1228561874669575|0.2225340947646564|0.02102246321737766|-0.07089052349328995|0.08256041258573532|0.04079821705818176|0.01171852648258209|0.01260626316070557|XArbitraryZVertical|0.1061697333548131|0.06879733030528927|0.07790377521913185|0.9889013855892979|0.1195255070924759|-0.2207019329071045|-0.9679898023605347|0|0|0|-1|-1|3
2021-04-08 19:40:14.357 +0100|18118.177947375|0.1024627685546875|-0.2113494873046875|-0.9648895263671875|18118.172956375|0.1451638891890556|0.1217340281411808|0.2229342186214401|0.004360777325928211|0.01603521592915058|0.09249959141016006|-0.003591179847717285|0.02829834818840027|-0.003812193870544434|XArbitraryZVertical|0.1063542257352812|0.06834448793062529|0.07868335117686763|0.9888513026071556|0.118428461253643|-0.2210921794176102|-0.9680356383323669|0|0|0|-1|-1|3
2021-04-08 19:40:14.377 +0100|18118.197907375|0.13250732421875|-0.2555694580078125|-0.9456024169921875|18118.192917375|0.1469484857620883|0.1216892542379999|0.2223224800157324|-0.1086875647306442|-0.00175043847411871|0.05996215343475342|-0.005181662738323212|-0.008583694696426392|0.00937342643737793|XArbitraryZVertical|0.1059922380120092|0.06839701541854694|0.07954734958577883|0.9888173707362112|0.118401512503624|-0.2204955369234085|-0.9681749939918518|0|0|0|-1|-1|3
2021-04-08 19:40:14.397 +0100|18118.217868375|0.1023406982421875|-0.2046051025390625|-0.92333984375|18118.212878375|0.1484386293405221|0.1204902422283282|0.2187123084792011|-0.1570110470056534|-0.02047986537218094|0.0441151037812233|0.01138728857040405|-0.03110364079475403|0.02654927968978882|XArbitraryZVertical|0.1042025310093068|0.06776231826727204|0.08012751484867632|0.9890044575028204|0.1173354908823967|-0.2169727832078934|-0.9691001772880554|0|0|0|-1|-1|3
2021-04-08 19:40:14.417 +0100|18118.237829375|0.105712890625|-0.2066802978515625|-0.930908203125|18118.232838375|0.1494654189676104|0.1210737980116689|0.2158773679959391|-0.1496271044015884|0.03145870193839073|0.04306306317448616|-0.01931185275316238|0.01480366289615631|0.04582518339157104|XArbitraryZVertical|0.1027409008771921|0.0680086213799259|0.08059208975159877|0.9891026763714981|0.1179748103022575|-0.2142045199871063|-0.9696382880210876|0|0|0|-1|-1|3
2021-04-08 19:40:14.437 +0100|18118.257789375|0.1089935302734375|-0.20751953125|-0.9186553955078125|18118.252799375|0.1507905294492378|0.1219155351589373|0.2125175745918641|-0.2017403095960617|0.03754141554236412|0.04595392569899559|-0.01109007745981216|0.004684686660766602|0.04170411825180054|XArbitraryZVertical|0.1009983516113247|0.06837825606177879|0.08120265131716037|0.9892067931842803|0.1188778057694435|-0.2109214961528778|-0.9702475070953369|0|0|0|-1|-1|3
