loggingTime(txt)|accelerometerTimestamp_sinceReboot(s)|accelerometerAccelerationX(G)|accelerometerAccelerationY(G)|accelerometerAccelerationZ(G)|motionTimestamp_sinceReboot(s)|motionYaw(rad)|motionRoll(rad)|motionPitch(rad)|motionRotationRateX(rad/s)|motionRotationRateY(rad/s)|motionRotationRateZ(rad/s)|motionUserAccelerationX(G)|motionUserAccelerationY(G)|motionUserAccelerationZ(G)|motionAttitudeReferenceFrame(txt)|motionQuaternionX(R)|motionQuaternionY(R)|motionQuaternionZ(R)|motionQuaternionW(R)|motionGravityX(G)|motionGravityY(G)|motionGravityZ(G)|motionMagneticFieldX(µT)|motionMagneticFieldY(µT)|motionMagneticFieldZ(µT)|motionHeading(°)|motionMagneticFieldCalibrationAccuracy(Z)|label
2021-04-09 10:28:53.140 +0100|29784.729554|-0.231674|0.038177|-0.939026|29784.709592|-0.005003|-0.260242|-0.020661|-0.013568|0.091442|0.005651|-0.006428|0.021242|0.019115|XArbitraryZVertical|-0.010568|-0.129721|-0.00114|0.991494|-0.25726|0.02066|-0.966121|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:28:53.149 +0100|29784.749517|-0.240158|-0.028946|-0.954346|29784.729554|-0.004455|-0.259855|-0.020454|0.056266|-0.09807|0.029183|0.031681|0.023508|0.023629|XArbitraryZVertical|-0.010429|-0.129532|-0.000883|0.99152|-0.256886|0.020453|-0.966225|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:28:53.151 +0100|29784.769479|-0.268799|-0.010422|-0.970215|29784.749517|-0.003964|-0.261916|-0.017688|0.01071|-0.134595|0.014251|0.019068|-0.034105|0.019425|XArbitraryZVertical|-0.009027|-0.130561|-0.00081|0.991399|-0.258891|0.017687|-0.965745|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:28:53.161 +0100|29784.789441|-0.271149|0.037903|-0.984253|29784.769479|-0.003754|-0.263363|-0.016217|-0.028385|-0.030297|0.009995|-0.005209|-0.029155|0.006134|XArbitraryZVertical|-0.008285|-0.131281|-0.000796|0.99131|-0.260295|0.016216|-0.965393|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:28:53.182 +0100|29784.809404|-0.265259|0.027542|-0.98259|29784.789441|-0.003616|-0.263378|-0.017485|-0.01279|0.023035|0.015907|-0.014233|0.021885|-0.015848|XArbitraryZVertical|-0.008904|-0.131288|-0.000644|0.991304|-0.260304|0.017484|-0.965368|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:28:53.201 +0100|29784.829366|-0.250427|-0.007828|-0.975647|29784.809404|-0.003246|-0.26206|-0.018539|-0.018728|0.012197|0.019032|-0.005424|0.015978|-0.021963|XArbitraryZVertical|-0.009402|-0.130635|-0.000398|0.991386|-0.259026|0.018538|-0.965692|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:28:53.221 +0100|29784.849328|-0.260727|0.027985|-0.968597|29784.829366|-0.003248|-0.261473|-0.019018|-0.070921|0.005512|0.005594|0.003543|-0.023609|-0.013397|XArbitraryZVertical|-0.00964|-0.130343|-0.000371|0.991422|-0.258457|0.019017|-0.965836|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:28:53.242 +0100|29784.869291|-0.271011|0.035858|-0.965775|29784.849328|-0.003452|-0.261488|-0.018701|0.001773|-0.00614|0.002855|-0.000134|0.002511|-0.004377|XArbitraryZVertical|-0.009496|-0.13035|-0.000492|0.991423|-0.258473|0.0187|-0.965837|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:28:53.261 +0100|29784.889253|-0.260605|0.023712|-0.967621|29784.869291|-0.003222|-0.261936|-0.01803|0.065896|-0.0043|0.012135|-0.008838|0.018318|0.000661|XArbitraryZVertical|-0.009148|-0.130574|-0.00042|0.991396|-0.258909|0.018029|-0.965733|0.0|0.0|0.0|-1.0|-1.0|3
2021-04-09 10:28:53.281 +0100|29784.909215|-0.255386|-0.012238|-0.964188|29784.889253|-0.00238|-0.262151|-0.01706|0.059251|-0.007289|0.024682|0.000927|0.017381|-0.003071|XArbitraryZVertical|-0.008612|-0.130686|-6.5e-05|0.991387|-0.259121|0.017059|-0.965694|0.0|0.0|0.0|-1.0|-1.0|3
