"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47"
"0.144682","0.28575","0.461117","0.52591","0.541913","0.62741","0.640824","0.753584","0.856627","0.80509","0.944968","0.85526","0.548086","0.322531","0.171251","0.43689","0.549405","0.222137","-0.013171","-0.24065","-0.219711","0.014789","0.17279","0.275378","0.366388","0.382158","0.253687","0.097469","-0.080861","-0.156928","-0.300769","-0.362123","-0.373959","-0.521858","-0.651743","-0.808612","-0.963923","-1.075121","-1.147906","-1.071486","-0.963512","-0.92155","-0.737014","-0.505773","-0.315252","-0.044138","2"
"0.011712","0.147972","0.316141","0.481996","0.528477","0.541894","0.595794","0.612003","0.548535","0.443277","0.344347","-0.13074","-0.483071","-0.815786","-1.150944","-0.413256","-0.624499","-0.573556","-0.748966","-0.903167","-1.043467","-1.093071","-1.046037","-0.826068","-0.592777","-0.420018","-0.310678","-0.247515","-0.170656","-0.196886","-0.177191","-0.159301","-0.141808","-0.173161","-0.219508","-0.100557","-0.156885","-0.311942","-0.511088","-0.714865","-0.913001","-0.97848","-0.983605","-0.780494","-0.407756","-0.0021","2"
"0.438034","0.300317","0.273685","0.353355","0.33506","0.010788","-0.214175","-0.171757","-0.230199","-0.136767","-0.160372","-0.374973","-0.609246","-0.337986","-0.701654","0.332491","0.941406","1.176579","0.767553","-0.020692","-0.470692","-0.586592","-0.717775","-0.683286","-0.713478","-0.733153","-0.690851","-0.477811","-0.275816","-0.215134","-0.144537","-0.037875","-0.030665","-0.076193","-0.128683","-0.204138","-0.215271","-0.236088","-0.298134","-0.396564","-0.417528","-0.343508","-0.121139","0.08124","0.343188","0.631816","2"
"0.343508","0.502135","0.45642","0.242371","0.154929","0.126028","-0.023785","-0.137562","-0.276582","-0.412239","-0.52399","-0.863169","-1.242818","-1.42241","-1.579338","-1.173912","-0.492928","-0.113661","0.035066","-0.201669","-0.461672","-0.625943","-0.708057","-0.712944","-0.751229","-0.821844","-0.766066","-0.680403","-0.629129","-0.634073","-0.49482","-0.3914","-0.359605","-0.299529","-0.30395","-0.321641","-0.31099","-0.343982","-0.447923","-0.524307","-0.563281","-0.545746","-0.480744","-0.365846","-0.225255","0.073885","2"
"0.266867","0.304394","0.403193","0.484466","0.377983","0.211741","-0.006891","0.028738","0.249743","0.357047","0.137679","-0.220822","-0.581482","0.029575","-0.076642","0.653853","0.654345","0.754779","0.576176","0.335062","0.144229","-0.028167","-0.208223","-0.372401","-0.551867","-0.737017","-0.792721","-0.758355","-0.648093","-0.533656","-0.473376","-0.42283","-0.42527","-0.42965","-0.515917","-0.658451","-0.742821","-0.802828","-0.820807","-0.760925","-0.720056","-0.681296","-0.478549","-0.207641","0.070337","0.454076","2"
"0.138823","0.166144","0.340556","0.41429","0.31929","0.251696","0.024866","-0.172261","-0.245587","-0.55572","-0.657007","-0.827367","-1.096673","-0.936702","-0.771986","-0.797136","-1.429052","-0.882655","-0.157677","0.507747","0.794543","0.570761","0.157176","-0.232043","-0.479431","-0.606783","-0.692566","-0.73501","-0.725515","-0.703072","-0.652572","-0.620535","-0.550452","-0.53209","-0.526059","-0.488077","-0.501886","-0.558616","-0.661142","-0.686566","-0.711234","-0.77246","-0.632401","-0.362844","-0.103403","0.232494","2"
"0.688149","0.688611","0.70949","0.761389","0.750533","0.733318","0.77082","0.713619","0.598169","0.362008","0.037999","-0.347143","-0.039531","-0.11821","-1.089799","-1.012856","0.030438","0.835518","1.090326","1.112896","0.754042","0.172228","-0.239002","-0.470656","-0.501287","-0.540373","-0.509481","-0.359351","-0.265449","-0.077064","-0.109355","-0.101126","-0.134072","-0.262676","-0.413162","-0.548131","-0.649303","-0.670556","-0.636019","-0.595914","-0.535628","-0.447145","-0.292154","-0.092627","0.162414","0.482191","2"
"0.629982","0.546694","0.693777","0.785306","0.615005","0.397439","0.344285","0.174948","0.293158","0.224222","-0.121391","-0.211872","-0.231398","-0.52765","-0.651009","-0.554222","-0.816378","-1.139259","-1.140112","-1.003835","-0.737006","-0.40625","-0.158986","0.016553","0.114899","0.099824","0.058986","0.077846","0.143705","0.233382","0.238351","0.120833","0.032896","0.01501","-0.119721","-0.346568","-0.556581","-0.755116","-0.950119","-1.055568","-1.038125","-0.948695","-0.843342","-0.558916","-0.192936","0.126438","2"
"0.229638","0.221663","0.290928","0.265986","0.190543","0.043633","-0.056135","-0.137","0.035927","0.205948","0.374792","0.129824","-0.030704","-0.32712","-1.113428","-1.636933","-1.704841","-1.166496","-0.713568","-0.365738","-0.233895","-0.296986","-0.399161","-0.567636","-0.72062","-0.839687","-0.956356","-1.103144","-1.18472","-1.223838","-1.15848","-1.105228","-0.960896","-0.693412","-0.412647","-0.285989","-0.352434","-0.336659","-0.386788","-0.577721","-0.787393","-0.99142","-1.13386","-1.072429","-0.774339","-0.28132","2"
"-0.049625","0.19565","0.348625","0.354869","0.43027","0.468491","0.505408","0.710925","0.956196","0.923516","1.01116","0.959205","0.74127","0.640787","0.499949","-1.04588","-0.537635","-0.13955","0.113921","0.170193","0.119049","-0.05623","-0.239905","-0.374385","-0.514475","-0.610815","-0.5977","-0.576101","-0.514195","-0.4655","-0.479447","-0.519687","-0.540413","-0.609877","-0.738654","-0.843127","-0.860363","-0.849386","-0.78274","-0.708364","-0.656278","-0.543743","-0.322328","0.023558","0.415092","0.744168","2"
