loggingTime(txt)|accelerometerTimestamp_sinceReboot(s)|accelerometerAccelerationX(G)|accelerometerAccelerationY(G)|accelerometerAccelerationZ(G)|motionTimestamp_sinceReboot(s)|motionYaw(rad)|motionRoll(rad)|motionPitch(rad)|motionRotationRateX(rad/s)|motionRotationRateY(rad/s)|motionRotationRateZ(rad/s)|motionUserAccelerationX(G)|motionUserAccelerationY(G)|motionUserAccelerationZ(G)|motionAttitudeReferenceFrame(txt)|motionQuaternionX(R)|motionQuaternionY(R)|motionQuaternionZ(R)|motionQuaternionW(R)|motionGravityX(G)|motionGravityY(G)|motionGravityZ(G)|motionMagneticFieldX(µT)|motionMagneticFieldY(µT)|motionMagneticFieldZ(µT)|motionHeading(°)|motionMagneticFieldCalibrationAccuracy(Z)|label
2021-04-08 19:29:48.183 +0100|17753.903686875|0.096221923828125|-0.35540771484375|-0.9875946044921875|17753.883726875|1.656221867125723|0.03116055457097406|0.3722874295191042|0.03387660905718803|-0.01406406238675117|0.1719374805688858|-0.0318736732006073|0.107506662607193|0.01237475872039795|XArbitraryZVertical|0.113863680271977|0.1466706690242207|0.725791668927986|0.6623816193321307|0.02902128919959068|-0.3637471199035645|-0.9310455322265625|0|0|0|-1|-1|3
2021-04-08 19:29:48.192 +0100|17753.923646875|0.020263671875|-0.535614013671875|-0.965057373046875|17753.903686875|1.656510865103726|0.03156319677325466|0.3772561671028737|0.2168226391077042|-0.115284688770771|0.1616928279399872|0.02754699997603893|0.2573484480381012|-0.007795989513397217|XArbitraryZVertical|0.115351948808714|0.1486136305175489|0.7255953811263413|0.661905800462592|0.0293387658894062|-0.3683709800243378|-0.9292158484458923|0|0|0|-1|-1|3
2021-04-08 19:29:48.193 +0100|17753.943606875|0.068328857421875|-0.3420257568359375|-0.9486236572265625|17753.923646875|1.660117837604378|0.02903515754939161|0.3776873715221313|-0.2698535919189453|0.02898204885423183|0.1369011104106903|0.01194120943546295|-0.1865256428718567|-0.04513037204742432|XArbitraryZVertical|0.1161456536765402|0.1481421440629281|0.7266141220223507|0.6607542788439066|0.02698496729135513|-0.3687718212604523|-0.9291281700134277|0|0|0|-1|-1|3
2021-04-08 19:29:48.196 +0100|17753.963566875|0.07513427734375|-0.3869171142578125|-0.93145751953125|17753.943606875|1.664176795713346|0.02737040872357015|0.3711397410276896|-0.2872334122657776|-0.04563924670219421|0.1631443500518799|0.02891016006469727|-0.06574282050132751|-0.02761733531951904|XArbitraryZVertical|0.1142788356934098|0.1454564279254966|0.7282777305888841|0.6598442013239646|0.02550369873642921|-0.3626778125762939|-0.931565523147583|0|0|0|-1|-1|3
2021-04-08 19:29:48.216 +0100|17753.983526875|0.0498504638671875|-0.44573974609375|-0.910491943359375|17753.963566875|1.667640903149592|0.02417817367791128|0.3676934427140252|-0.1475101560354233|-0.1939402371644974|0.2778251171112061|0.05733615159988403|0.0199868381023407|-0.002828598022460938|XArbitraryZVertical|0.1140497262865728|0.1433511284871789|0.7294571728420486|0.6590414224591085|0.02255988121032715|-0.359464019536972|-0.9328862428665161|0|0|0|-1|-1|3
2021-04-08 19:29:48.236 +0100|17754.003486875|0.0908355712890625|-0.3892822265625|-0.911773681640625|17753.983526875|1.674357217398974|0.01959704487895877|0.3650284506064828|-0.1842107772827148|-0.147398829460144|0.3416553437709808|0.02422256767749786|-0.07025459408760071|0.03827369213104248|XArbitraryZVertical|0.1143643305516541|0.1412574781174763|0.7315758430960506|0.6570875407575926|0.01830469444394112|-0.3569758832454681|-0.9339342713356018|0|0|0|-1|-1|3
2021-04-08 19:29:48.256 +0100|17754.023446875|0.0309295654296875|-0.3799896240234375|-0.894195556640625|17754.003486875|1.68294459656765|0.01405079667586564|0.3606200590729271|-0.296567291021347|-0.2284028232097626|0.458422064781189|0.0460585355758667|-0.05798804759979248|0.03305888175964355|XArbitraryZVertical|0.1143461337289836|0.1383185831665885|0.7343584992976734|0.6546072771956026|0.01314659230411053|-0.3528544902801514|-0.9355858564376831|0|0|0|-1|-1|3
2021-04-08 19:29:48.276 +0100|17754.043406875|-0.0095367431640625|-0.3731536865234375|-0.8692626953125|17754.023446875|1.691174700597232|0.006749823492078224|0.3538840808989409|-0.4369223117828369|-0.1886653751134872|0.4216872453689575|0.03589057922363281|-0.03796204924583435|0.03238791227340698|XArbitraryZVertical|0.1142658790383736|0.1339294312648906|0.7370661804809131|0.6524874439565563|0.006331514567136765|-0.3465438187122345|-0.938012421131134|0|0|0|-1|-1|3
2021-04-08 19:29:48.296 +0100|17754.063366875|0.0057373046875|-0.308990478515625|-0.872039794921875|17754.043406875|1.700460025664522|0.0006693127533593823|0.3438478993059206|-0.5457193851470947|-0.1211622357368469|0.4258728325366974|0.01482804119586945|-0.05926495790481567|0.0498320460319519|XArbitraryZVertical|0.1126314255912956|0.1287712454890043|0.7403918958832548|0.6500400106843635|0.0006301341345533729|-0.3371122479438782|-0.9414642453193665|0|0|0|-1|-1|3
2021-04-08 19:29:48.316 +0100|17754.083326875|-0.0070037841796875|-0.2409210205078125|-0.8838043212890625|17754.063366875|1.709288391009111|-0.003413937461851821|0.3346446801266829|-0.427112489938736|-0.112943135201931|0.4502213895320892|0.005041375756263733|-0.00696951150894165|0.08334589004516602|XArbitraryZVertical|0.1106025879155291|0.1245242134414963|0.7436147915555557|0.647532259557202|-0.003224550047889352|-0.3284335732460022|-0.9445215463638306|0|0|0|-1|-1|3
