loggingTime(txt)|accelerometerTimestamp_sinceReboot(s)|accelerometerAccelerationX(G)|accelerometerAccelerationY(G)|accelerometerAccelerationZ(G)|motionTimestamp_sinceReboot(s)|motionYaw(rad)|motionRoll(rad)|motionPitch(rad)|motionRotationRateX(rad/s)|motionRotationRateY(rad/s)|motionRotationRateZ(rad/s)|motionUserAccelerationX(G)|motionUserAccelerationY(G)|motionUserAccelerationZ(G)|motionAttitudeReferenceFrame(txt)|motionQuaternionX(R)|motionQuaternionY(R)|motionQuaternionZ(R)|motionQuaternionW(R)|motionGravityX(G)|motionGravityY(G)|motionGravityZ(G)|motionMagneticFieldX(µT)|motionMagneticFieldY(µT)|motionMagneticFieldZ(µT)|motionHeading(°)|motionMagneticFieldCalibrationAccuracy(Z)|label
2021-04-22 20:59:59.634 +0100|138190.3749549167|-0.2995452880859375|-0.172088623046875|-0.8828582763671875|138190.3649739167|-0.5195116189177847|-0.4607409134486177|0.01309487145065768|0.2109183222055435|0.2414170056581497|-0.1323097795248032|-0.1003947854042053|-0.06193241477012634|-0.05050474405288696|XArbitraryZVertical|0.052485577116646|0.222310569582558|0.2514986915334079|-0.9405168328128408|-0.4445737600326538|-0.01309449691325426|-0.8956465721130371|0|0|0|-1|-1|3
2021-04-22 20:59:59.644 +0100|138190.3949169167|-0.455596923828125|-0.00067138671875|-0.884307861328125|138190.3849359167|-0.523347865548815|-0.459522301070214|0.01007352585232425|-0.4929313361644745|-0.06501993536949158|-0.1190277189016342|0.1439513266086578|-0.1620147079229355|0.01336121559143066|XArbitraryZVertical|0.05417895750553688|0.2212580891055548|0.2530043406062296|-0.9402650316993032|-0.443497508764267|-0.01007335539907217|-0.89621901512146|0|0|0|-1|-1|3
2021-04-22 20:59:59.646 +0100|138190.4148779167|-0.5067901611328125|0.0450897216796875|-0.8885040283203125|138190.4048969167|-0.5286199882494252|-0.4604797394946058|0.00370542787625992|-0.1993346363306046|0.03181488811969757|-0.0689842626452446|-0.0112229585647583|0.003034576773643494|0.01152586936950684|XArbitraryZVertical|0.05787732684691601|0.220756841325343|0.2547572065135493|-0.9396889849492395|-0.4443748891353607|-0.003705419367179275|-0.8958332538604736|0|0|0|-1|-1|3
2021-04-22 20:59:59.663 +0100|138190.4348399167|-0.3917083740234375|-0.0746612548828125|-0.8961944580078125|138190.4248589167|-0.5299407005091364|-0.4580850803122964|0.004042677301808066|0.07191433012485504|0.1642037183046341|-0.06368342041969299|-0.06456327438354492|0.04913293570280075|0.008390069007873535|XArbitraryZVertical|0.05755875399793249|0.2196364171615148|0.2554838157961966|-0.9397739360573002|-0.4422278106212616|-0.004042666405439377|-0.8968936800956726|0|0|0|-1|-1|3
2021-04-22 20:59:59.683 +0100|138190.4548009167|-0.3887786865234375|-0.0726776123046875|-0.902313232421875|138190.4448209167|-0.5310776084772029|-0.4555178974241359|0.003695550126592954|-0.1790352463722229|0.08666806668043137|-0.01823106780648232|0.04821518063545227|-0.07096517086029053|0.001833200454711914|XArbitraryZVertical|0.05751811711755775|0.2183530987957136|0.2560541108607065|-0.939920157641707|-0.4399244487285614|-0.003695541759952903|-0.8980271816253662|0|0|0|-1|-1|3
2021-04-22 20:59:59.703 +0100|138190.4747629167|-0.4232635498046875|0.016387939453125|-0.916229248046875|138190.4647819167|-0.5331617789516858|-0.4538391186084793|-0.001056451375057414|-0.2862641215324402|0.09688246250152588|0.03246096149086952|0.04963940382003784|-0.07373352348804474|-0.003542721271514893|XArbitraryZVertical|0.05976325854912311|0.2168946911113176|0.2565665620416893|-0.9399780429747001|-0.4384190142154694|0.001056451234035194|-0.8987700939178467|0|0|0|-1|-1|3
2021-04-22 20:59:59.723 +0100|138190.4947249167|-0.4266204833984375|0.002838134765625|-0.920806884765625|138190.4847439167|-0.5342614830883023|-0.4510425566419921|-0.005540428734636154|-0.1631458103656769|0.1952697038650513|0.06279685348272324|0.01263290643692017|0.01084808260202408|-0.01624947786331177|XArbitraryZVertical|0.06163046357257514|0.2149698100280394|0.2566823399236794|-0.9402680214706998|-0.4358973801136017|0.00554040027782321|-0.8999793529510498|0|0|0|-1|-1|3
2021-04-22 20:59:59.743 +0100|138190.5146859167|-0.3873748779296875|-0.000335693359375|-0.9050140380859375|138190.5047049167|-0.5339210715979922|-0.4467304051075671|-0.008451137378565128|-0.07651665061712265|0.2952381372451782|0.08280331641435623|0.005382299423217773|-0.005612365901470184|-0.0189741849899292|XArbitraryZVertical|0.06240926347407151|0.2125769368125273|0.2563422258695971|-0.9408533328606732|-0.4320037066936493|0.008451037108898163|-0.9018322825431824|0|0|0|-1|-1|3
2021-04-22 20:59:59.763 +0100|138190.5346479167|-0.3768310546875|0.0099945068359375|-0.8921661376953125|138190.5246669167|-0.5323984841428492|-0.44048670023577|-0.00959522444168444|-0.04054015874862671|0.3049863874912262|0.1447048485279083|0.03898432850837708|-0.009930230677127838|-0.0005109906196594238|XArbitraryZVertical|0.06198749314632721|0.2095381494973471|0.2556977348762762|-0.9417378544731848|-0.4263601303100586|0.009595077484846115|-0.9045026302337646|0|0|0|-1|-1|3
2021-04-22 20:59:59.783 +0100|138190.5546089167|-0.38067626953125|-0.0104522705078125|-0.88690185546875|138190.5446289167|-0.5295426344504256|-0.4335851163629852|-0.008984668235405212|0.02796837873756886|0.3220027685165405|0.1674415916204453|0.04327791929244995|0.001010507345199585|0.01526308059692383|XArbitraryZVertical|0.06052248238271922|0.2064525224528106|0.2546278417307784|-0.9428039241531971|-0.4201099276542664|0.008984547108411789|-0.9074287414550781|0|0|0|-1|-1|3
